NORAD ID,REFERENCE ALTITUDE EPOCH,REFERENCE ALTITUDE (KM),REFERENCE TLE 1,REFERENCE TLE 2,PREDICTION EPOCH,PREDICTION ALTITUDE (KM),LAST TLE LINE 1,LAST TLE LINE 2,ESTIMATED REENTRY EPOCH,ESTIMATED REENTRY ALTITUDE (KM),MIN DST
47989,2025-02-03 14:00:02+00:00,279,1 47989U 21024N   25034.58335648  .01087003  58527-3  22974-2 0  9997,2 47989  53.0467 207.9484 0000713 298.1977 234.2448 15.98330460  6060,2025-02-13 22:00:02+00:00,99.489125,1 47989U 21024N   25043.74940892  .16386124  12521-4  56636-3 0  9998,2 47989  53.0388 159.7404 0003490 306.0647 172.5567 16.44472738217041"}],2025-02-13 09:59:09+00:00,96.473328125,-51.0
44733,2025-02-02 22:00:02+00:00,279,1 44733U 19074W   25033.91668981  .01479099  11757-2  33209-2 0  9994,2 44733  53.0397 143.0856 0003749 343.4446  37.0273 15.97371684289190,2025-02-10 14:00:02+00:00,99.823109375,1 44733U 19074W   25045.58818537  .13478033  12412-4  49942-3 0  9997,2 44733  53.0321  81.6297 0005062 225.0418 277.7017 16.43988078291079"}],2025-02-15 10:06:59+00:00,98.828859375,-51.0
44915,2025-01-29 14:00:02+00:00,280,1 44915U 20001B   25029.58335648  .00493987  11456-3  10347-2 0  9993,2 44915  53.0452 329.6928 0006863 123.4649 280.7010 15.98386471279362,2025-02-21 10:00:02+00:00,98.312984375,1 44915U 20001B   25045.65959484  .20631151  12595-4  33634-3 0  9999,2 44915  53.0234 245.2979 0005896 278.1335 159.3554 16.47840276281959"}],2025-02-15 03:49:49+00:00,91.7636796875,-45.0
47985,2025-02-04 14:00:02+00:00,280,1 47985U 21024J   25035.58335648  .00759204  27531-3  14677-2 0  9994,2 47985  53.0413 228.3086 0007649 273.9013 303.0338 15.99788540  6070,2025-02-19 05:00:02+00:00,96.7457890625,1 47985U 21024J   25045.54000955  .32349280  12687-4  31501-3 0  9998,2 47985  53.0335 175.9204 0002693 295.9781 148.2001 16.50993845216963"}],2025-02-14 18:57:37+00:00,95.2458671875,-51.0
47677,2025-02-05 22:00:03+00:00,278,1 47677U 21012BK  25036.91670139  .00814576  31959-3  15726-2 0  9993,2 47677  53.0413  19.2083 0005622 128.1021 328.5460 15.99846387220138,2025-02-19 11:00:03+00:00,99.85865625,1 47677U 21012BK  25046.34078995  .14807911  12409-4  52845-3 0  9997,2 47677  53.0274 329.6396 0005590 225.2292 232.5317 16.44087482221658"}],2025-02-16 01:10:44+00:00,98.7753359375,-62.0
46361,2025-02-06 06:00:02+00:00,281,1 46361U 20062AN  25037.25002315  .00802635  30485-3  16379-2 0  9990,2 46361  53.0357 279.0533 0011137 155.2837 293.1367 15.98774443245697,2025-02-20 06:00:02+00:00,99.2658984375,1 46361U 20062AN  25046.80297388  .18043097  12467-4  61040-3 0  9992,2 46361  53.0236 228.8279 0007237 265.4435 195.0921 16.44122734247247"}],2025-02-16 11:16:17+00:00,92.5225234375,-62.0
47595,2025-02-03 14:00:02+00:00,279,1 47595U 21009AZ  25034.58335648  .00677405  21349-3  14099-2 0  9994,2 47595  53.0456   0.5793 0008242 114.0740 344.4994 15.98470963  5848,2025-02-20 07:00:02+00:00,99.765390625,1 47595U 21009AZ  25046.24752405  .13649268  12403-4  51788-3 0  9993,2 47595  53.0195 299.3636 0005483 224.8203 229.5282 16.43835243223291"}],2025-02-16 01:56:26+00:00,93.090921875,-51.0
48141,2025-02-07 20:00:01+00:00,279,1 48141U 21027BB  25038.83334491  .00702190  23472-3  13468-2 0  9997,2 48141  53.0448 120.8297 0005052  10.4613 119.5115 15.99956103212837,2025-02-23 14:00:01+00:00,97.0881875,1 48141U 21027BB  25046.60319642  .02781148  11851-4  13232-2 0  9992,2 48141  53.0376  80.1907 0004562  28.5901 114.8517 16.20711648214089"}],2025-02-23 09:28:36+00:00,99.40984375,-66.0
46684,2025-02-06 14:00:01+00:00,279,1 46684U 20073Q   25037.58334491  .00632687  18449-3  13593-2 0  9998,2 46684  53.0343 188.8362 0008027 333.6328   4.4953 15.97906629  6059,2025-02-24 17:00:01+00:00,95.5260859375,1 46684U 20073Q   25048.33734924  .21413134  12560-4  55689-3 0  9997,2 46684  53.0188 132.4030 0002651 323.8170 113.0914 16.45837126240071"}],2025-02-17 20:05:47+00:00,93.1517734375,-66.0
52003,2025-02-02 14:00:02+00:00,283,1 52003U 22025AZ  25033.58335648  .00930879  40685-3  21295-2 0  9999,2 52003  53.2077 352.7768 0001011 124.3911  29.6976 15.96869813  5996,2025-02-14 23:00:02+00:00,97.6246171875,1 52003U 22025AZ  25048.08577734  .14713020  12527-4  29766-3 0  9993,2 52003  53.1922 276.7798 0008640 269.8234 215.3988 16.46427413164681"}],2025-02-17 18:03:31+00:00,97.0475859375,-51.0
47876,2025-02-07 12:00:02+00:00,282,1 47876U 21021S   25038.50002315  .00919671  40123-3  20090-2 0  9991,2 47876  53.0331 207.5135 0001404 301.3299 239.6696 15.97697799216681,2025-02-19 20:00:02+00:00,99.92121875,1 47876U 21021S   25048.79061936  .17451446  12469-4  55708-3 0  9994,2 47876  53.0250 153.4428 0005319 256.5404 245.5922 16.44612550218330,2025-02-18 08:58:30+00:00,98.7428359375,-66.0
48031,2025-02-05 14:00:03+00:00,280,1 48031U 21024BG  25036.58336806  .00550020  13680-3  13008-2 0  9997,2 48031  53.0440 173.9863 0007331 349.7220  21.4351 15.96182003  6043,2025-02-26 15:00:03+00:00,99.6865234375,1 48031U 21024BG  25048.90906128  .19653948  12573-4  31799-3 0  9998,2 48031  53.0204 109.4183 0002595 246.0877 292.3139 16.48174977218186"}],2025-02-18 08:49:03+00:00,96.718234375,-51.0
46781,2025-02-07 20:00:01+00:00,280,1 46781U 20074AU  25038.83334491  .00612001  17048-3  13851-2 0  9995,2 46781  53.0449 263.3681 0007207 214.8363 306.7637 15.96981663237339,2025-02-26 15:00:01+00:00,98.819125,1 46781U 20074AU  25049.76472444  .10531164  12349-4  10569-2 0  9994,2 46781  53.0338 206.1565 0008056 298.7193 199.2178 16.37178269239082"}],2025-02-20 02:21:12+00:00,95.576109375,-66.0
47757,2025-02-08 22:00:02+00:00,279,1 47757U 21017AM  25039.91668981  .00713299  24002-3  14227-2 0  9998,2 47757  53.0354 143.4344 0005819   6.3784 327.4849 15.99261213  6053,2025-02-24 13:00:02+00:00,99.271375,1 47757U 21017AM  25049.61410997  .14821081  12440-4  86765-3 0  9993,2 47757  53.0190  92.4893 0001702  14.6473  74.0627 16.41771100219815"}],2025-02-19 10:44:19+00:00,97.59103125,-66.0
47980,2025-02-11 16:00:02+00:00,279,1 47980U 21024D   25042.66668981  .01366732  10344-2  25310-2 0  9995,2 47980  53.0392 171.7946 0000630 309.9779 146.6088 16.00764012  5915,2025-02-19 15:00:02+00:00,96.7187890625,1 47980U 21024D   25050.28875438  .15086484  12500-4  75555-3 0  9992,2 47980  53.0254 131.6211 0004153 326.5442 142.8457 16.42854918218003"}],2025-02-20 01:55:48+00:00,93.0118203125,-66.0
46374,2025-02-11 14:00:02+00:00,279,1 46374U 20062BB  25042.58335648  .00642200  19007-3  13837-2 0  9997,2 46374  53.0305 213.9982 0005241 248.7692 287.3041 15.97891948247106,2025-03-01 06:00:02+00:00,99.2844453125,1 46374U 20062BB  25052.56747248  .86898263  12609-4  29044-3 0  9995,2 46374  53.0159 161.6574 0022831 220.1008 239.0289 16.57297914248714"}],2025-02-21 15:37:10+00:00,94.31821875,-66.0
47880,2025-02-10 06:00:02+00:00,280,1 47880U 21021W   25041.25002315  .01030099  51706-3  22080-2 0  9991,2 47880  53.0390 204.1913 0000584 331.3383 192.3540 15.98063481216974,2025-02-21 08:00:02+00:00,99.7781171875,1 47880U 21021W   25051.46463030  .20872890  12766-4  25867-3 0  9995,2 47880  53.0213 150.5044 0009381 341.0086  77.5127 16.49041975218618,2025-02-20 21:09:04+00:00,97.481453125,-66.0
47867,2025-02-10 22:00:02+00:00,280,1 47867U 21021H   25041.91668981  .00748782  26189-3  15766-2 0  9990,2 47867  53.0421 180.7347 0001433   6.8454 163.0945 15.98335092  5982,2025-02-25 23:00:02+00:00,99.3856484375,1 47867U 21021H   25051.71658925  .13732125  12476-4  79172-3 0  9991,2 47867  53.0399 129.2812 0003850 346.5518 154.8988 16.41860985218941,2025-02-21 15:11:53+00:00,97.1676796875,-66.0
47866,2025-02-12 15:35:27+00:00,280,1 47866U 21021G   25043.64961263  .00983544  48788-3  18000-2 0  9990,2 47866  53.0477 189.4960 0002577 268.6933 183.3598 16.00833359217380,2025-02-23 20:35:27+00:00,98.01046875,1 47866U 21021G   25051.71153078  .11050445  12436-4  83579-3 0  9997,2 47866  53.0333 147.0546 0005740 330.3354 152.2174 16.39654297218694,2025-02-21 22:04:36+00:00,97.5516328125,-66.0
46554,2025-02-09 04:00:01+00:00,280,1 46554U 20070Y   25040.16667824  .00609077  16714-3  14385-2 0  9998,2 46554  53.0276  68.1630 0007729  30.2441   1.9348 15.96197706241252,2025-02-28 07:00:01+00:00,96.2194375,1 46554U 20070Y   25051.97662829  .25461562  12430-4  51823-3 0  9992,2 46554  53.0141   6.2732 0007991 213.4312 224.9404 16.46467522243155"}],2025-02-21 08:26:21+00:00,99.6061015625,-66.0
44715,2025-02-18 06:00:03+00:00,290,1 44715U 19074C   25049.25003472  .00457470  94348-4  11998-2 0  9994,2 44715  53.0451  69.8166 0008572  62.8448   7.6572 15.94262448291566,2025-03-16 05:00:03+00:00,99.5844375,1 44715U 19074C   25051.97860900 -.00003920  12394-4  00000+0 0  9991,2 44715  53.0299  55.4341 0004716 191.0814 254.1824 16.41172483291998"}],,,-66.0
46767,2025-02-11 23:42:35+00:00,280,1 46767U 20074AE  25042.98790077  .00809195  31686-3  15258-2 0  9995,2 46767  53.0430 257.4140 0008717 201.2443 158.8225 16.00211783238057,2025-02-25 13:42:35+00:00,99.55253125,1 46767U 20074AE  25051.87229515  .15867922  12508-4  53770-3 0  9990,2 46767  53.0359 210.6534 0006083 285.6716 192.1437 16.44255836239487"}],2025-02-21 12:56:06+00:00,98.9863984375,-66.0
45078,2025-02-07 22:00:01+00:00,280,1 45078U 20006AL  25038.91667824  .00521672  12776-3  10707-2 0  9999,2 45078  53.0390 198.2330 0003154 347.5049 350.2690 15.98781541  5815,2025-03-01 09:00:01+00:00,99.086859375,1 45078U 20006AL  25052.61099455  .04031762  12030-4  11231-2 0  9998,2 45078  53.0349 126.5809 0004042  23.1033  88.8546 16.27108355279985"}],2025-02-26 05:39:50+00:00,98.1763828125,-66.0
47144,2025-02-11 22:00:01+00:00,281,1 47144U 20088Y   25042.91667824  .00662391  20330-3  14020-2 0  9991,2 47144  53.0413 203.1137 0002449 318.8003 223.7628 15.98233042  6033,2025-03-01 02:00:01+00:00,96.9978046875,1 47144U 20088Y   25052.77815137  .14633607  12450-4  82062-3 0  9998,2 47144  53.0217 151.3852 0002831 307.0857 194.9210 16.42090499235515"}],2025-02-22 13:40:32+00:00,98.0747890625,-66.0
47136,2025-02-11 22:00:01+00:00,280,1 47136U 20088Q   25042.91667824  .00805132  30105-3  17745-2 0  9992,2 47136  53.0331 221.5224 0007331 231.7061 284.7060 15.97469076233717,2025-02-26 04:00:01+00:00,98.7822109375,1 47136U 20088Q   25052.89973759  .08858428  12390-4  83205-3 0  9993,2 47136  53.0267 169.1348 0008015 312.4421 147.5466 16.37757810235322"}],2025-02-23 11:35:37+00:00,93.26840625,-66.0
59514,2025-02-20 14:00:01+00:00,277,1 59514U 24073D   25051.58334491  .06300661  77100-1  13871-1 0  9999,2 59514  42.9839 307.4475 0022688 235.1121 124.4483 16.01839076  6218,2025-02-21 21:00:01+00:00,94.7880546875,1 59514U 24073D   25052.65341137  .09006158  88614-5  46761-2 0  9991,2 59514  42.9906 300.6195 0006205 253.3280 196.6168 16.19301859 49122"}],2025-02-24 00:40:55+00:00,97.5004375,-66.0
46081,2025-02-12 22:00:02+00:00,280,1 46081U 20055BG  25043.91668981  .01097018  59090-3  24093-2 0  9995,2 46081  53.0490  33.0130 0001376 115.6368  46.8203 15.97641672  5915,2025-02-23 06:00:02+00:00,99.4260546875,1 46081U 20055BG  25053.02976359  .02857942  12395-4  10000-3 0  9992,2 46081  53.0452 345.1882 0013991 156.9575 309.6254 16.43085236251670"}],2025-02-25 19:42:52+00:00,96.9516875,-66.0
45545,2025-02-06 22:00:02+00:00,280,1 45545U 20025Q   25037.91668981  .00490163  11326-3  10135-2 0  9998,2 45545  53.0396  44.2249 0004569  87.6051 263.0306 15.98643142  6006,2025-03-01 19:00:02+00:00,99.692515625,1 45545U 20025Q   25053.32747775  .12637540  12492-4  36935-3 0  9998,2 45545  53.0216 323.3699 0006709 267.1070 195.7690 16.44852345267882"}],2025-02-23 03:51:34+00:00,96.77375,-66.0
47601,2025-02-13 00:38:07+00:00,280,1 47601U 21009BF  25044.02646430  .00749604  27099-3  13879-2 0  9990,2 47601  53.0426 277.1891 0009209 178.3735 181.7326 16.00512603223413,2025-02-27 15:38:07+00:00,98.294078125,1 47601U 21009BF  25052.97393356  .10262300  12401-4  67623-3 0  9992,2 47601  53.0335 230.0642 0006485 279.7789 223.3470 16.40749226224862"}],2025-02-23 04:22:28+00:00,97.0279140625,-66.0
46785,2025-02-13 06:00:01+00:00,282,1 46785U 20074AY  25044.25001157  .00779733  28515-3  16315-2 0  9997,2 46785  53.0324 223.5771 0008817 246.4837 110.9833 15.98373664238295,2025-02-27 22:00:01+00:00,92.5699609375,1 46785U 20074AY  25052.83250321  .19651458  12681-4  42096-3 0  9996,2 46785  53.0295 178.4151 0009362 340.4592 156.6762 16.46053685239674"}],2025-02-22 08:58:48+00:00,94.0513515625,-66.0
47979,2025-02-11 22:00:01+00:00,282,1 47979U 21024C   25042.91667824  .01075346  56307-3  23911-2 0  9999,2 47979  53.0432 192.9933 0002123 350.9984   1.7139 15.97409498  5997,2025-02-22 14:00:01+00:00,98.12690625,1 47979U 21024C   25052.74170637  .21676245  12623-4  36665-3 0  9994,2 47979  53.0417 141.3512 0002508   9.0203 133.4946 16.47951837218095"}],2025-02-22 04:48:03+00:00,94.8026328125,-66.0
46591,2025-02-14 22:00:02+00:00,279,1 46591U 20070BM  25045.91668981  .00961548  45503-3  18818-2 0  9999,2 46591  53.0382  55.8142 0009166  29.0440 123.4834 15.99579188  6018,2025-02-26 10:00:02+00:00,97.3828828125,1 46591U 20070BM  25054.33397196  .10907526  12374-4  82297-3 0  9993,2 46591  53.0275  11.5065 0001102 356.8762  80.6842 16.39746537243286"}],2025-02-24 12:00:55+00:00,98.33546875,-66.0
45393,2025-02-06 14:00:01+00:00,280,1 45393U 20019AK  25037.58334491  .00415269  80690-4  99957-3 0  9996,2 45393  53.0423  84.7907 0008099  20.9397 358.3628 15.95870474  5903,2025-03-06 13:00:01+00:00,99.203453125,1 45393U 20019AK  25054.83411447  .55004097  12316-4  20696-2 0  9996,2 45393  53.0335 354.8888 0011711 137.5091 315.1982 16.43063456273386"}],2025-02-24 02:01:07+00:00,92.4569453125,-66.0
46133,2025-02-14 22:00:02+00:00,278,1 46133U 20057S   25045.91668981  .00773973  27855-3  16723-2 0  9992,2 46133  53.0293 176.3401 0007312 308.3020  60.5636 15.97823072249265,2025-03-01 17:00:02+00:00,97.5483515625,1 46133U 20057S   25055.36268997  .07717993  12277-4  11493-2 0  9994,2 46133  53.0155 126.8384 0006243 357.6470  52.6884 16.33591677250780"}],2025-02-26 07:42:16+00:00,99.0893359375,-66.0
45534,2025-02-21 18:35:34+00:00,235,1 45534U 20025D   25052.77470226  .01060316  77294-3  73713-3 0  9992,2 45534  53.0295 327.1250 0004557 158.1816 300.2667 16.15910142267704,2025-03-01 20:35:34+00:00,98.726828125,1 45534U 20025D   25055.43787074  .04292105  12053-4  89690-3 0  9990,2 45534  53.0256 312.9274 0007722 209.9078 324.9146 16.30148902268138"}],2025-02-28 08:30:32+00:00,98.5316484375,-66.0
45750,2025-02-10 14:00:02+00:00,282,1 45750U 20038W   25041.58335648  .00585646  16191-3  11426-2 0  9999,2 45750  53.0449 140.0152 0007978 342.2851 158.1800 15.99616548  6066,2025-03-01 13:00:02+00:00,97.0269921875,1 45750U 20038W   25055.21746152  .15506515  12583-4  10000-3 0  9994,2 45750  53.0362  68.3608 0010985 219.3255 225.4729 16.53084791261209"}],2025-02-24 14:13:09+00:00,99.9380546875,-66.0
59408,2025-02-20 22:00:02+00:00,275,1 59408U 24064L   25051.91668981  .04877762  44643-1  14839-1 0  9992,2 59408  42.9863  31.2641 0021228 162.2214 315.6515 15.96485673  6242,2025-02-22 17:00:02+00:00,88.03859375,1 59408U 24064L   25052.42084350  .04489794  26780-1  10460-1 0  9993,2 59408  42.9868  28.1097 0017198 164.2762 333.0208 15.99287143 51156"}],2025-02-23 12:06:01+00:00,98.0070703125,-66.0
47878,2025-02-15 14:00:03+00:00,280,1 47878U 21021U   25046.58336806  .00771493  28279-3  15358-2 0  9992,2 47878  53.0455 175.4054 0003408 318.5855  98.7621 15.99323081  6037,2025-03-02 00:00:03+00:00,99.815046875,1 47878U 21021U   25055.76717884  .19845140  12430-4  71120-3 0  9995,2 47878  53.0265 127.1078 0004535 231.2136 230.7975 16.44194757219326,2025-02-25 08:24:44+00:00,96.5545390625,-66.0
47575,2025-02-16 22:00:02+00:00,280,1 47575U 21009AD  25047.91668981  .00962098  45754-3  18631-2 0  9999,2 47575  53.0401 295.5894 0000513 162.4232 274.0625 15.99850414  6013,2025-02-28 13:00:02+00:00,95.5056875,1 47575U 21009AD  25056.65357193  .19360286  12572-4  45029-3 0  9996,2 47575  53.0251 249.5781 0007459 291.2550 148.1463 16.45856586224909"}],2025-02-26 03:41:09+00:00,99.3688828125,-66.0
46765,2022-05-14 04:08:14+00:00,546,1 46765U 20074AC  22134.17238846 -.00000776  00000-0 -33199-4 0  9993,2 46765  53.0534 121.3441 0002382  45.9478 314.1707 15.06403265 85859,,,1 46765U 20074AC  25056.69233987  .11002963  12415-4  91567-3 0  9996,2 46765  53.0328 178.8714 0007789 311.5506 188.5221 16.38797151240066"}],2025-02-26 21:36:58+00:00,97.17784375,-63.0
55270,2025-02-11 22:00:01+00:00,283,1 55270U 23010B   25042.91667824  .01369092  99101-3  30271-2 0  9999,2 55270  69.9975 300.3280 0004276 266.6220 117.6192 15.98024168  5922,2025-02-20 05:00:01+00:00,93.9621953125,1 55270U 23010B   25056.69312450  .18020015  45033-5  23167-3 0  9992,2 55270  69.9792 258.9976 0007783 255.1062 221.8403 16.49176874116387"}],2025-02-26 06:38:06+00:00,90.876515625,-66.0
48002,2025-02-15 14:00:03+00:00,281,1 48002U 21024AB  25046.58336806  .00812555  31629-3  16013-2 0  9992,2 48002  53.0432 165.5335 0003503 341.5088 142.4138 15.99504890  5986,2025-03-01 05:00:03+00:00,99.9155,1 48002U 21024AB  25055.69394880  .13835196  12446-4  83915-3 0  9993,2 48002  53.0251 117.6451 0002919 330.6802 122.7901 16.41481802218671"}],2025-02-25 14:39:17+00:00,92.484734375,-66.0
47992,2025-02-16 14:00:01+00:00,279,1 47992U 21024R   25047.58334491  .00866903  36951-3  15943-2 0  9998,2 47992  53.0412 154.8713 0009342   1.3260 126.8714 16.00642180  6033,2025-03-01 06:00:01+00:00,94.4494375,1 47992U 21024R   25056.12649616  .29029499  12641-4  34720-3 0  9994,2 47992  53.0174 109.8274 0000203  75.1219  22.0479 16.49971129218828"}],2025-02-25 10:02:09+00:00,97.3528515625,-66.0
47877,2025-02-16 22:00:02+00:00,281,1 47877U 21021T   25047.91668981  .00805089  30453-3  17017-2 0  9991,2 47877  53.0455 171.6135 0003064 308.8216 223.9724 15.98264753  5994,2025-03-03 02:00:02+00:00,98.8144453125,1 47877U 21021T   25057.65198130  .18101942  12516-4  68646-3 0  9999,2 47877  53.0309 120.4986 0002264 347.0877 152.4127 16.44216908219583,2025-02-27 07:38:51+00:00,88.8750625,-66.0
45548,2025-02-07 12:00:02+00:00,281,1 45548U 20025T   25038.50002315  .00438407  88656-4  10718-2 0  9991,2 45548  53.0395  46.0780 0008515  47.7419 332.2543 15.95571858265345,2025-03-06 03:00:02+00:00,99.0754296875,1 45548U 20025T   25056.43432917  .07610854  12212-4  74662-3 0  9997,2 45548  53.0240 312.3938 0007118 223.0942 306.1564 16.37409185268229"}],2025-02-27 05:25:26+00:00,97.1289609375,-66.0
46584,2025-02-16 22:00:02+00:00,279,1 46584U 20070BE  25047.91668981  .00824805  32303-3  16873-2 0  9990,2 46584  53.0321  46.5483 0008159  60.4737  37.0435 15.98791383  6083,2025-03-02 14:00:02+00:00,95.8781875,1 46584U 20070BE  25057.34190019  .15689665  12485-4  60477-3 0  9999,2 46584  53.0161 356.9940 0000359  79.4488  12.7939 16.44361266243434"}],2025-02-27 01:12:20+00:00,96.8184609375,-66.0
53987,2025-02-13 22:00:02+00:00,280,1 53987U 22125Z   25044.91668981  .00791991  30306-3  14953-2 0  9992,2 53987  53.2129 139.3719 0002423 295.1293  28.1433 16.00263864  5979,2025-02-27 18:00:02+00:00,99.65121875,1 53987U 22125Z   25057.53323664  .81970053  12472-4  29189-2 0  9999,2 53987  53.2075  73.2855 0000823 148.8178 344.5870 16.44638014132943"}],2025-02-26 16:47:52+00:00,83.854078125,-66.0
57845,2025-02-17 20:00:03+00:00,281,1 57845U 23141F   25048.83336806  .00788418  29716-3  15473-2 0  9992,2 57845  53.1515 237.6369 0001332 306.9262 166.9668 15.99588520 81917,2025-03-04 01:00:03+00:00,96.8324140625,1 57845U 23141F   25057.58612353  .48244651  12339-4  52834-2 0  9992,2 57845  53.1458 191.8732 0005893 336.2966 127.7560 16.36466080 83322"}],2025-02-26 23:04:01+00:00,74.8183671875,-66.0
57048,2025-02-14 14:00:02+00:00,281,1 57048U 23088A   25045.58335648  .01195019  69765-3  27066-2 0  9998,2 57048  43.0003  31.3023 0000883 195.5885 332.4650 15.96844958  5982,2025-02-24 07:00:02+00:00,91.946875,1 57048U 23088A   25057.76681458  .03390794  93548-5  10000-3 0  9992,2 57048  42.9811 313.2248 0007678 238.1005 181.1184 16.44822429 93346"}],2025-03-01 13:24:13+00:00,99.62146875,-66.0
53907,2025-02-14 14:00:02+00:00,279,1 53907U 22119X   25045.58335648  .01132739  64053-3  24177-2 0  9997,2 53907  53.2051 247.1925 0000670 296.7324  69.8706 15.98171587  5720,2025-02-24 15:00:02+00:00,99.405375,1 53907U 22119X   25057.92970142  .14990179  12528-4  32783-3 0  9990,2 53907  53.1933 182.4046 0004909 270.2950 192.6300 16.46432811134759"}],2025-02-27 14:18:46+00:00,98.529734375,-66.0
46162,2025-02-22 14:00:02+00:00,282,1 46162U 20057AX  25053.58335648  .00837988  33221-3  17561-2 0  9999,2 46162  53.0322 158.7519 0004298   4.2322 174.3372 15.98412798250321,2025-03-08 02:00:02+00:00,98.1042734375,1 46162U 20057AX  25058.23378653  .07149132  12426-4  10000-3 0  9990,2 46162  53.0139 134.4614 0011905 201.7931 255.2598 16.48085623251078"}],2025-02-28 11:36:39+00:00,96.9959296875,-66.0
59485,2025-02-19 02:33:00+00:00,283,1 59485U 24071B   25050.10624442  .00760554  26736-3  15112-2 0  9996,2 59485  42.9887 323.4608 0011729 215.2774 144.7328 15.98953734 49797,2025-03-05 20:33:00+00:00,97.7846875,1 59485U 24071B   25057.09246377  .02515948  88479-5  13567-2 0  9991,2 59485  42.9796 279.0662 0012667 266.5974 231.2367 16.18649718 50834"}],2025-03-06 06:13:09+00:00,98.8912890625,-66.0
57664,2025-02-26 08:47:17+00:00,274,1 57664U 23124B   25057.36616837  .04523360  42378-1  10510-1 0  9995,2 57664  53.1371 140.1775 0013985   8.0405  79.6760 16.01835660 86148,2025-02-28 03:47:17+00:00,91.580578125,1 57664U 23124B   25058.48334441  .48279878  12340-4  54315-2 0  9998,2 57664  53.1263 134.3133 0005828   4.3208  95.5283 16.36224406 86323"}],2025-02-27 20:36:01+00:00,74.797453125,-66.0
46741,2025-02-17 06:00:03+00:00,282,1 46741U 20074C   25048.25003472  .00681219  21478-3  14501-2 0  9992,2 46741  53.0348 209.2166 0007020 261.2484 303.8152 15.98088136239138,2025-03-06 01:00:03+00:00,94.678640625,1 46741U 20074C   25057.68475494  .05306704  12120-4  12153-2 0  9990,2 46741  53.0290 159.8244 0009253 329.5751 186.1768 16.29133420240641"}],2025-03-02 00:26:03+00:00,98.5662734375,-66.0
45400,2025-02-11 14:00:02+00:00,280,1 45400U 20019AS  25042.58335648  .00451476  97200-4  93042-3 0  9990,2 45400  53.0613 332.2937 0006151 124.1520  72.8602 15.98692000  6078,2025-03-08 10:00:02+00:00,99.9246796875,1 45400U 20019AS  25058.43883204  .13884536  12429-4  17296-3 0  9995,2 45400  53.0409 248.9699 0010614 177.8338 266.8686 16.48892590275202"}],2025-02-28 02:31:55+00:00,99.6489921875,-66.0
55745,2025-02-13 14:00:03+00:00,282,1 55745U 23028E   25044.58336806  .01113519  61183-3  24520-2 0  9993,2 55745  69.9952 135.3247 0003747 274.5324 258.1260 15.98002915  5932,2025-02-23 22:00:03+00:00,93.2056796875,1 55745U 23028E   25059.64071941  .10865263  44198-5  27964-3 0  9997,2 55745  69.9685  90.1836 0005743 290.3697 187.4649 16.45575406110423"}],2025-03-01 16:22:38+00:00,99.4670234375,-66.0
46122,2025-02-18 22:00:02+00:00,282,1 46122U 20057F   25049.91668981  .00812481  30266-3  18829-2 0  9991,2 46122  53.0418 162.6102 0010610 314.9755  69.0711 15.96502306249879,2025-03-05 04:00:02+00:00,95.9821328125,1 46122U 20057F   25060.29067889  .30557303  12656-4  38198-3 0  9993,2 46122  53.0243 108.2409 0004352 296.3193 113.7709 16.49431142251545"}],2025-03-01 13:58:35+00:00,96.56415625,-66.0
46550,2025-02-17 14:00:02+00:00,280,1 46550U 20070U   25048.58335648  .00843269  32162-3  20902-2 0  9994,2 46550  53.0418  70.6294 0011836  36.3808 343.7799 15.95244928  5947,2025-03-03 16:00:02+00:00,97.98590625,1 46550U 20070U   25059.60897984  .11059146  12314-4  78953-3 0  9998,2 46550  53.0401  12.9357 0003094 177.0437   1.3892 16.40180280243739"}],2025-03-01 17:36:56+00:00,98.6646796875,-66.0
57674,2025-02-21 12:00:02+00:00,279,1 57674U 23124M   25052.50002315  .00704127  23344-3  14071-2 0  9996,2 57674  53.1399 147.1321 0009046 359.2523  66.3160 15.99180959 85267,2025-03-09 08:00:02+00:00,97.895546875,1 57674U 23124M   25061.44286963  .11883599  12422-4  81421-3 0  9995,2 57674  53.1303 100.2344 0003294 347.4692 148.2790 16.40512418 86707"}],2025-03-03 13:37:44+00:00,97.11275,-66.0
46577,2025-02-22 06:00:02+00:00,279,1 46577U 20070AX  25053.25002315  .00598759  16680-3  12388-2 0  9992,2 46577  53.0396  32.1651 0007852  93.9783   5.9625 15.98582583242892,2025-03-13 00:00:02+00:00,98.2127265625,1 46577U 20070AX  25061.38628649  .07090138  12076-4  12651-2 0  9993,2 46577  53.0336 349.5333 0004924 204.4644 260.8374 16.31833248244205"}],2025-03-04 16:16:15+00:00,98.2260703125,-66.0
47603,2025-02-19 22:00:03+00:00,282,1 47603U 21009BH  25050.91670139  .00788960  29055-3  16937-2 0  9990,2 47603  53.0380 281.5309 0005439 240.4596 116.1925 15.97964542  6025,2025-03-06 09:00:03+00:00,97.809,1 47603U 21009BH  25060.87619516  .13937073  12476-4  78070-3 0  9990,2 47603  53.0266 229.2761 0007339 297.9854 217.2229 16.41987060225566"}],2025-03-02 20:01:43+00:00,90.51615625,-66.0
