NORAD CAT ID,NAME,PAYLOAD NAME,LAUNCH DATE,REENTRY DATE,MASS (kg),DRY MASS (kg)
47744,Starlink 2158,Starlink V1.0-L17-23,2021 Mar  4,2024 Jul  3 2230?,260,248
47745,Starlink 2159,Starlink V1.0-L17-24,2021 Mar  4,-,260,248
47746,Starlink 2160,Starlink V1.0-L17-25,2021 Mar  4,-,260,248
47747,Starlink 2161,Starlink V1.0-L17-26,2021 Mar  4,-,260,248
47748,Starlink 2162,Starlink V1.0-L17-27,2021 Mar  4,-,260,248
47749,Starlink 2163,Starlink V1.0-L17-28,2021 Mar  4,-,260,248
47750,Starlink 2164,Starlink V1.0-L17-29,2021 Mar  4,-,260,248
47751,Starlink 2168,Starlink V1.0-L17-30,2021 Mar  4,2024 Aug  3 2200?,260,248
47752,Starlink 2169,Starlink V1.0-L17-31,2021 Mar  4,-,260,248
47753,Starlink 2170,Starlink V1.0-L17-32,2021 Mar  4,-,260,248
47754,Starlink 2171,Starlink V1.0-L17-33,2021 Mar  4,-,260,248
47755,Starlink 2172,Starlink V1.0-L17-34,2021 Mar  4,2022 Apr 30 1523?,260,248
47756,Starlink 2174,Starlink V1.0-L17-35,2021 Mar  4,2025 Feb 10 2230?,260,248
47757,Starlink 2175,Starlink V1.0-L17-36,2021 Mar  4,2025 Feb 18 1929,260,248
47758,Starlink 2176,Starlink V1.0-L17-37,2021 Mar  4,2022 Apr 22 2316,260,248
47759,Starlink 2177,Starlink V1.0-L17-38,2021 Mar  4,2022 Mar 13 1120,260,248
47760,Starlink 2178,Starlink V1.0-L17-39,2021 Mar  4,-,260,248
47761,Starlink 2179,Starlink V1.0-L17-40,2021 Mar  4,2025 Jan 20 1559,260,248
47762,Starlink 2180,Starlink V1.0-L17-41,2021 Mar  4,-,260,248
47763,Starlink 2181,Starlink V1.0-L17-42,2021 Mar  4,2025 Jan  7 1145?,260,248
47764,Starlink 2182,Starlink V1.0-L17-43,2021 Mar  4,2025 Feb  1 1400?,260,248
47765,Starlink 2183,Starlink V1.0-L17-44,2021 Mar  4,2022 Apr 30 1112,260,248
47766,Starlink 2184,Starlink V1.0-L17-45,2021 Mar  4,-,260,248
47767,Starlink 2185,Starlink V1.0-L17-46,2021 Mar  4,-,260,248
47768,Starlink 2189,Starlink V1.0-L17-47,2021 Mar  4,2024 Dec 30 0500?,260,248
47769,Starlink 2192,Starlink V1.0-L17-48,2021 Mar  4,2025 Jan 18 1900?,260,248
47770,Starlink 2193,Starlink V1.0-L17-49,2021 Mar  4,-,260,248
47771,Starlink 2194,Starlink V1.0-L17-50,2021 Mar  4,-,260,248
47772,Starlink 2195,Starlink V1.0-L17-51,2021 Mar  4,-,260,248
47773,Starlink 2196,Starlink V1.0-L17-52,2021 Mar  4,-,260,248
47774,Starlink 2197,Starlink V1.0-L17-53,2021 Mar  4,2025 Feb 12 1108,260,248
47775,Starlink 2198,Starlink V1.0-L17-54,2021 Mar  4,2025 Jan 20 1730?,260,248
47776,Starlink 2209,Starlink V1.0-L17-55,2021 Mar  4,-,260,248
47777,Starlink 2210,Starlink V1.0-L17-56,2021 Mar  4,2025 Jul 10 0021,260,248
47778,Starlink 2211,Starlink V1.0-L17-57,2021 Mar  4,-,260,248
47779,Starlink 2212,Starlink V1.0-L17-58,2021 Mar  4,2023 Sep 25 0310?,260,248
47780,Starlink 2213,Starlink V1.0-L17-59,2021 Mar  4,-,260,248
47781,Starlink 2223,Starlink V1.0-L17-60,2021 Mar  4,2025 Feb  5 0704,260,248
47783,Starlink deployment rail,-,2021 Mar  4,2021 Mar 30,100,100
47784,Starlink deployment rail,-,2021 Mar  4,2021 Apr  4,100,100
47785,Starlink deployment rail,-,2021 Mar  4,2021 Mar 29,100,100
47786,Starlink deployment rail,-,2021 Mar  4,2021 Mar 29,100,100
47787,Starlink 2257,Starlink V1.0-L20-01,2021 Mar 11,-,260,248
47788,Starlink 2314,Starlink V1.0-L20-02,2021 Mar 11,-,260,248
47789,Starlink 2315,Starlink V1.0-L20-03,2021 Mar 11,-,260,248
47790,Starlink 2319,Starlink V1.0-L20-04,2021 Mar 11,-,260,248
47791,Starlink 2322,Starlink V1.0-L20-05,2021 Mar 11,-,260,248
47792,Starlink 2334,Starlink V1.0-L20-06,2021 Mar 11,-,260,248
47793,Starlink 2338,Starlink V1.0-L20-07,2021 Mar 11,-,260,248
47794,Starlink 2341,Starlink V1.0-L20-08,2021 Mar 11,2024 May 24 0754,260,248
47795,Starlink 2347,Starlink V1.0-L20-09,2021 Mar 11,2025 Jan  6 0122,260,248
47796,Starlink 2373,Starlink V1.0-L20-10,2021 Mar 11,-,260,248
47797,Starlink 2377,Starlink V1.0-L20-11,2021 Mar 11,-,260,248
47798,Starlink 2379,Starlink V1.0-L20-12,2021 Mar 11,-,260,248
47799,Starlink 2380,Starlink V1.0-L20-13,2021 Mar 11,-,260,248
47800,Starlink 2381,Starlink V1.0-L20-14,2021 Mar 11,-,260,248
47801,Starlink 2382,Starlink V1.0-L20-15,2021 Mar 11,2024 Aug 27 1929,260,248
47802,Starlink 2383,Starlink V1.0-L20-16,2021 Mar 11,-,260,248
47803,Starlink 2384,Starlink V1.0-L20-17,2021 Mar 11,2025 Apr 24 2116,260,248
47804,Starlink 2385,Starlink V1.0-L20-18,2021 Mar 11,-,260,248
47805,Starlink 2386,Starlink V1.0-L20-19,2021 Mar 11,-,260,248
47806,Starlink 2387,Starlink V1.0-L20-20,2021 Mar 11,-,260,248
47807,Starlink 2388,Starlink V1.0-L20-21,2021 Mar 11,-,260,248
47808,Starlink 2389,Starlink V1.0-L20-22,2021 Mar 11,-,260,248
47809,Starlink 2390,Starlink V1.0-L20-23,2021 Mar 11,2024 Jan 11,260,248
47810,Starlink 2391,Starlink V1.0-L20-24,2021 Mar 11,-,260,248
47811,Starlink 2392,Starlink V1.0-L20-25,2021 Mar 11,2025 Jan  7 0900?,260,248
47812,Starlink 2393,Starlink V1.0-L20-26,2021 Mar 11,-,260,248
47813,Starlink 2394,Starlink V1.0-L20-27,2021 Mar 11,2024 Jun 24 0514?,260,248
47814,Starlink 2395,Starlink V1.0-L20-28,2021 Mar 11,-,260,248
47815,Starlink 2396,Starlink V1.0-L20-29,2021 Mar 11,-,260,248
47816,Starlink 2399,Starlink V1.0-L20-30,2021 Mar 11,-,260,248
47817,Starlink 2400,Starlink V1.0-L20-31,2021 Mar 11,-,260,248
47818,Starlink 2401,Starlink V1.0-L20-32,2021 Mar 11,-,260,248
47819,Starlink 2402,Starlink V1.0-L20-33,2021 Mar 11,-,260,248
47820,Starlink 2403,Starlink V1.0-L20-34,2021 Mar 11,2025 Apr 16 0710,260,248
47821,Starlink 2406,Starlink V1.0-L20-35,2021 Mar 11,-,260,248
47822,Starlink 2407,Starlink V1.0-L20-36,2021 Mar 11,-,260,248
47823,Starlink 2408,Starlink V1.0-L20-37,2021 Mar 11,-,260,248
47824,Starlink 2409,Starlink V1.0-L20-38,2021 Mar 11,-,260,248
47825,Starlink 2410,Starlink V1.0-L20-39,2021 Mar 11,-,260,248
47826,Starlink 2411,Starlink V1.0-L20-40,2021 Mar 11,-,260,248
47827,Starlink 2413,Starlink V1.0-L20-41,2021 Mar 11,-,260,248
47828,Starlink 2415,Starlink V1.0-L20-42,2021 Mar 11,-,260,248
47829,Starlink 2416,Starlink V1.0-L20-43,2021 Mar 11,2025 Jul 17 1239,260,248
47830,Starlink 2419,Starlink V1.0-L20-44,2021 Mar 11,-,260,248
47831,Starlink 2420,Starlink V1.0-L20-45,2021 Mar 11,-,260,248
47832,Starlink 2422,Starlink V1.0-L20-46,2021 Mar 11,-,260,248
47833,Starlink 2423,Starlink V1.0-L20-47,2021 Mar 11,-,260,248
47834,Starlink 2424,Starlink V1.0-L20-48,2021 Mar 11,-,260,248
47835,Starlink 2425,Starlink V1.0-L20-49,2021 Mar 11,2024 Aug 31 0314,260,248
47836,Starlink 2426,Starlink V1.0-L20-50,2021 Mar 11,-,260,248
47837,Starlink 2427,Starlink V1.0-L20-51,2021 Mar 11,-,260,248
47838,Starlink 2429,Starlink V1.0-L20-52,2021 Mar 11,-,260,248
47839,Starlink 2431,Starlink V1.0-L20-53,2021 Mar 11,-,260,248
47840,Starlink 2432,Starlink V1.0-L20-54,2021 Mar 11,-,260,248
47841,Starlink 2433,Starlink V1.0-L20-55,2021 Mar 11,-,260,248
47842,Starlink 2434,Starlink V1.0-L20-56,2021 Mar 11,2025 Jan 12 2310,260,248
47843,Starlink 2435,Starlink V1.0-L20-57,2021 Mar 11,-,260,248
47844,Starlink 2446,Starlink V1.0-L20-58,2021 Mar 11,-,260,248
47845,Starlink 2453,Starlink V1.0-L20-59,2021 Mar 11,-,260,248
47846,Starlink 2456,Starlink V1.0-L20-60,2021 Mar 11,2024 Jul 27 1650,260,248
47847,Starlink deployment rail,-,2021 Mar 11,2021 Apr  5,100,100
47848,Starlink deployment rail,-,2021 Mar 11,2021 Apr  6,100,100
47849,Starlink deployment rail,-,2021 Mar 11,2021 Apr  4,100,100
47850,Starlink deployment rail,-,2021 Mar 11,2021 Apr  4,100,100
47860,Starlink 2258,Starlink V1.0-L21-01,2021 Mar 14,2025 Jan 30 0319,260,248
47861,Starlink 2280,Starlink V1.0-L21-02,2021 Mar 14,-,260,248
47862,Starlink 2291,Starlink V1.0-L21-03,2021 Mar 14,-,260,248
47863,Starlink 2293,Starlink V1.0-L21-04,2021 Mar 14,2025 Apr 27 0727,260,248
47864,Starlink 2304,Starlink V1.0-L21-05,2021 Mar 14,2025 Feb  5 1815?,260,248
47865,Starlink 2310,Starlink V1.0-L21-06,2021 Mar 14,2025 Mar  3 1830?,260,248
47866,Starlink 2320,Starlink V1.0-L21-07,2021 Mar 14,2025 Feb 20 2325,260,248
47867,Starlink 2321,Starlink V1.0-L21-08,2021 Mar 14,2025 Feb 20 2200?,260,248
47868,Starlink 2323,Starlink V1.0-L21-09,2021 Mar 14,2025 May 10 0419,260,248
47869,Starlink 2324,Starlink V1.0-L21-10,2021 Mar 14,2024 Dec 29 0713?,260,248
47870,Starlink 2326,Starlink V1.0-L21-11,2021 Mar 14,-,260,248
47871,Starlink 2327,Starlink V1.0-L21-12,2021 Mar 14,2025 Jan 24 2059,260,248
47872,Starlink 2328,Starlink V1.0-L21-13,2021 Mar 14,2023 Mar 15,260,248
47873,Starlink 2329,Starlink V1.0-L21-14,2021 Mar 14,-,260,248
47874,Starlink 2330,Starlink V1.0-L21-15,2021 Mar 14,-,260,248
47875,Starlink 2331,Starlink V1.0-L21-16,2021 Mar 14,2025 Jan 24 0545,260,248
47876,Starlink 2332,Starlink V1.0-L21-17,2021 Mar 14,2025 Feb 18 2205,260,248
47877,Starlink 2333,Starlink V1.0-L21-18,2021 Mar 14,2025 Feb 26 1902,260,248
47878,Starlink 2335,Starlink V1.0-L21-19,2021 Mar 14,2025 Feb 24 2200?,260,248
47879,Starlink 2336,Starlink V1.0-L21-20,2021 Mar 14,-,260,248
47880,Starlink 2337,Starlink V1.0-L21-21,2021 Mar 14,2025 Feb 20 1300?,260,248
47881,Starlink 2339,Starlink V1.0-L21-22,2021 Mar 14,2025 Jan 15 0200?,260,248
47882,Starlink 2340,Starlink V1.0-L21-23,2021 Mar 14,-,260,248
47883,Starlink 2342,Starlink V1.0-L21-24,2021 Mar 14,-,260,248
47884,Starlink 2343,Starlink V1.0-L21-25,2021 Mar 14,-,260,248
47885,Starlink 2344,Starlink V1.0-L21-26,2021 Mar 14,2025 Mar  3 1800,260,248
47886,Starlink 2345,Starlink V1.0-L21-27,2021 Mar 14,2023 Sep 27 1700?,260,248
47887,Starlink 2346,Starlink V1.0-L21-28,2021 Mar 14,-,260,248
47888,Starlink 2348,Starlink V1.0-L21-29,2021 Mar 14,2025 Apr 23 0230?,260,248
47889,Starlink 2349,Starlink V1.0-L21-30,2021 Mar 14,2025 Jan 13 2246?,260,248
47890,Starlink 2350,Starlink V1.0-L21-31,2021 Mar 14,2023 Mar 11 1800?,260,248
47891,Starlink 2351,Starlink V1.0-L21-32,2021 Mar 14,2024 Dec 30 1757,260,248
47892,Starlink 2352,Starlink V1.0-L21-33,2021 Mar 14,2025 Mar 11 1230?,260,248
47893,Starlink 2353,Starlink V1.0-L21-34,2021 Mar 14,2021 Jul 11 1545,260,248
47894,Starlink 2354,Starlink V1.0-L21-35,2021 Mar 14,-,260,248
47895,Starlink 2355,Starlink V1.0-L21-36,2021 Mar 14,-,260,248
47896,Starlink 2356,Starlink V1.0-L21-37,2021 Mar 14,-,260,248
47897,Starlink 2357,Starlink V1.0-L21-38,2021 Mar 14,2024 Sep  3 2250,260,248
47898,Starlink 2358,Starlink V1.0-L21-39,2021 Mar 14,-,260,248
47899,Starlink 2359,Starlink V1.0-L21-40,2021 Mar 14,2023 Oct 18 1837,260,248
47900,Starlink 2360,Starlink V1.0-L21-41,2021 Mar 14,2024 Aug  1 1230?,260,248
47901,Starlink 2361,Starlink V1.0-L21-42,2021 Mar 14,-,260,248
47902,Starlink 2362,Starlink V1.0-L21-43,2021 Mar 14,2025 Jan 20 0553,260,248
47903,Starlink 2363,Starlink V1.0-L21-44,2021 Mar 14,-,260,248
47904,Starlink 2364,Starlink V1.0-L21-45,2021 Mar 14,-,260,248
47905,Starlink 2365,Starlink V1.0-L21-46,2021 Mar 14,2025 Feb  4 1525,260,248
47906,Starlink 2366,Starlink V1.0-L21-47,2021 Mar 14,2023 Jun 26 1848?,260,248
47907,Starlink 2367,Starlink V1.0-L21-48,2021 Mar 14,-,260,248
47908,Starlink 2368,Starlink V1.0-L21-49,2021 Mar 14,-,260,248
47909,Starlink 2369,Starlink V1.0-L21-50,2021 Mar 14,2025 Jan 27 0658,260,248
47910,Starlink 2370,Starlink V1.0-L21-51,2021 Mar 14,-,260,248
47911,Starlink 2371,Starlink V1.0-L21-52,2021 Mar 14,-,260,248
47912,Starlink 2372,Starlink V1.0-L21-53,2021 Mar 14,2025 Mar  7 0600?,260,248
47913,Starlink 2374,Starlink V1.0-L21-54,2021 Mar 14,2025 Jan 26 1728,260,248
47914,Starlink 2375,Starlink V1.0-L21-55,2021 Mar 14,2025 Jan 21 2008?,260,248
47915,Starlink 2376,Starlink V1.0-L21-56,2021 Mar 14,2024 May 15 0300?,260,248
47916,Starlink 2378,Starlink V1.0-L21-57,2021 Mar 14,-,260,248
47917,Starlink 2397,Starlink V1.0-L21-58,2021 Mar 14,2025 Mar 13 1322,260,248
47918,Starlink 2398,Starlink V1.0-L21-59,2021 Mar 14,2025 Feb 12 0611,260,248
47919,Starlink 2405,Starlink V1.0-L21-60,2021 Mar 14,-,260,248
47920,Starlink deployment rail,-,2021 Mar 14,2021 Apr  9,100,100
47921,Starlink deployment rail,-,2021 Mar 14,2021 Apr 10,100,100
47922,Starlink deployment rail,-,2021 Mar 14,2021 Apr  8,100,100
47923,Starlink deployment rail,-,2021 Mar 14,2021 Apr  5,100,100
47977,Starlink 2087,Starlink V1.0-L22-01,2021 Mar 24,2025 Mar  3 1200?,260,248
47978,Starlink 1647,Starlink V1.0-L22-02,2021 Mar 24,-,260,248
47979,Starlink 2325,Starlink V1.0-L22-03,2021 Mar 24,2025 Feb 21 1945?,260,248
47980,Starlink 2312,Starlink V1.0-L22-04,2021 Mar 24,2025 Feb 19 1024,260,248
47981,Starlink 2303,Starlink V1.0-L22-05,2021 Mar 24,-,260,248
47982,Starlink 2317,Starlink V1.0-L22-06,2021 Mar 24,2025 Jan 31 0304,260,248
47983,Starlink 2289,Starlink V1.0-L22-07,2021 Mar 24,2022 Jan 16 0128,260,248
47984,Starlink 2316,Starlink V1.0-L22-08,2021 Mar 24,2022 Jan 10 0603,260,248
47985,Starlink 2308,Starlink V1.0-L22-09,2021 Mar 24,2025 Feb 14 1413,260,248
47986,Starlink 2313,Starlink V1.0-L22-10,2021 Mar 24,2022 Mar  2 0430,260,248
47987,Starlink 2311,Starlink V1.0-L22-11,2021 Mar 24,2021 Dec 20 0116,260,248
47988,Starlink 2306,Starlink V1.0-L22-12,2021 Mar 24,2022 Aug 21 1800?,260,248
47989,Starlink 2305,Starlink V1.0-L22-13,2021 Mar 24,2025 Feb 12 2006,260,248
47990,Starlink 2307,Starlink V1.0-L22-14,2021 Mar 24,2025 Jan 26 1600?,260,248
47991,Starlink 2279,Starlink V1.0-L22-15,2021 Mar 24,2025 Jan 30 0333,260,248
47992,Starlink 2229,Starlink V1.0-L22-16,2021 Mar 24,2025 Feb 25 0341,260,248
47993,Starlink 2273,Starlink V1.0-L22-17,2021 Mar 24,-,260,248
47994,Starlink 2290,Starlink V1.0-L22-18,2021 Mar 24,2025 Feb  1 0818,260,248
47995,Starlink 2309,Starlink V1.0-L22-19,2021 Mar 24,-,260,248
47996,Starlink 2260,Starlink V1.0-L22-20,2021 Mar 24,2025 Mar  7 0030,260,248
47997,Starlink 2266,Starlink V1.0-L22-21,2021 Mar 24,-,260,248
47998,Starlink 2296,Starlink V1.0-L22-22,2021 Mar 24,2025 Jan 24 0956,260,248
47999,Starlink 2218,Starlink V1.0-L22-23,2021 Mar 24,2024 Aug 27 0712,260,248
48000,Starlink 2270,Starlink V1.0-L22-24,2021 Mar 24,-,260,248
48001,Starlink 2262,Starlink V1.0-L22-25,2021 Mar 24,2021 Nov 29 1052?,260,248
48002,Starlink 2265,Starlink V1.0-L22-26,2021 Mar 24,2025 Feb 24 2200?,260,248
48003,Starlink 2263,Starlink V1.0-L22-27,2021 Mar 24,2025 May 31 0500?,260,248
48004,Starlink 2261,Starlink V1.0-L22-28,2021 Mar 24,2022 Jan 16 0126?,260,248
48005,Starlink 2254,Starlink V1.0-L22-29,2021 Mar 24,2024 Aug 24 0552,260,248
48006,Starlink 2277,Starlink V1.0-L22-30,2021 Mar 24,2021 Nov 29 0703,260,248
48007,Starlink 2259,Starlink V1.0-L22-31,2021 Mar 24,2021 Dec 20 0730?,260,248
48008,Starlink 2271,Starlink V1.0-L22-32,2021 Mar 24,2025 May 12 0015?,260,248
48009,Starlink 2153,Starlink V1.0-L22-33,2021 Mar 24,-,260,248
48010,Starlink 2226,Starlink V1.0-L22-34,2021 Mar 24,-,260,248
48011,Starlink 2272,Starlink V1.0-L22-35,2021 Mar 24,2024 Jun 22 2330,260,248
48012,Starlink 2216,Starlink V1.0-L22-36,2021 Mar 24,2023 Apr  7 1900?,260,248
48013,Starlink 2243,Starlink V1.0-L22-37,2021 Mar 24,2025 Feb  9 0536,260,248
48014,Starlink 2283,Starlink V1.0-L22-38,2021 Mar 24,2025 Apr 27 2234,260,248
48015,Starlink 2281,Starlink V1.0-L22-39,2021 Mar 24,2022 Jan 16 0650?,260,248
48016,Starlink 2284,Starlink V1.0-L22-40,2021 Mar 24,2025 Jun 15 2115?,260,248
48017,Starlink 2239,Starlink V1.0-L22-41,2021 Mar 24,2022 Jul 11 2353?,260,248
48018,Starlink 2282,Starlink V1.0-L22-42,2021 Mar 24,-,260,248
48019,Starlink 2285,Starlink V1.0-L22-43,2021 Mar 24,-,260,248
48020,Starlink 2294,Starlink V1.0-L22-44,2021 Mar 24,2025 Feb  3 1451,260,248
48021,Starlink 2301,Starlink V1.0-L22-45,2021 Mar 24,-,260,248
48022,Starlink 2298,Starlink V1.0-L22-46,2021 Mar 24,-,260,248
48023,Starlink 2292,Starlink V1.0-L22-47,2021 Mar 24,-,260,248
48024,Starlink 2302,Starlink V1.0-L22-48,2021 Mar 24,2022 Jan 15 2153?,260,248
48025,Starlink 2318,Starlink V1.0-L22-49,2021 Mar 24,2022 Jan  9 2351,260,248
48026,Starlink 2278,Starlink V1.0-L22-50,2021 Mar 24,2024 Dec 21 1609,260,248
48027,Starlink 2300,Starlink V1.0-L22-51,2021 Mar 24,2024 Apr 11 0957,260,248
48028,Starlink 2264,Starlink V1.0-L22-52,2021 Mar 24,2025 May  2 0558,260,248
48029,Starlink 2299,Starlink V1.0-L22-53,2021 Mar 24,-,260,248
48030,Starlink 2268,Starlink V1.0-L22-54,2021 Mar 24,2025 Jan 17 0731,260,248
48031,Starlink 2267,Starlink V1.0-L22-55,2021 Mar 24,2025 Feb 17 2300,260,248
48032,Starlink 2297,Starlink V1.0-L22-56,2021 Mar 24,2022 Jan 10 1959,260,248
48033,Starlink 2286,Starlink V1.0-L22-57,2021 Mar 24,2025 Apr 14 1750?,260,248
48034,Starlink 2288,Starlink V1.0-L22-58,2021 Mar 24,2025 Apr 22 1900?,260,248
48035,Starlink 2287,Starlink V1.0-L22-59,2021 Mar 24,2022 Jan 16 0629,260,248
48036,Starlink 2295,Starlink V1.0-L22-60,2021 Mar 24,2025 Apr  9 2208,260,248
48037,Starlink deployment rail,-,2021 Mar 24,2021 Apr 20,100,100
48038,Starlink deployment rail,-,2021 Mar 24,2021 Apr 20,100,100
48039,Starlink deployment rail,-,2021 Mar 24,2021 Apr 19,100,100
48040,Starlink deployment rail,-,2021 Mar 24,2021 Apr 17,100,100
48092,Starlink 2048,Starlink V1.0-L23-01,2021 Apr  7,2025 Feb  5 1644,260,248
48093,Starlink 2404,Starlink V1.0-L23-02,2021 Apr  7,-,260,248
48094,Starlink 2412,Starlink V1.0-L23-03,2021 Apr  7,-,260,248
48095,Starlink 2414,Starlink V1.0-L23-04,2021 Apr  7,-,260,248
48096,Starlink 2417,Starlink V1.0-L23-05,2021 Apr  7,-,260,248
48097,Starlink 2418,Starlink V1.0-L23-06,2021 Apr  7,-,260,248
48098,Starlink 2421,Starlink V1.0-L23-07,2021 Apr  7,-,260,248
48099,Starlink 2428,Starlink V1.0-L23-08,2021 Apr  7,-,260,248
48100,Starlink 2430,Starlink V1.0-L23-09,2021 Apr  7,-,260,248
48101,Starlink 2436,Starlink V1.0-L23-10,2021 Apr  7,-,260,248
48102,Starlink 2437,Starlink V1.0-L23-11,2021 Apr  7,-,260,248
48103,Starlink 2438,Starlink V1.0-L23-12,2021 Apr  7,2024 Jul 17 1600?,260,248
48104,Starlink 2439,Starlink V1.0-L23-13,2021 Apr  7,-,260,248
48105,Starlink 2440,Starlink V1.0-L23-14,2021 Apr  7,-,260,248
48106,Starlink 2442,Starlink V1.0-L23-15,2021 Apr  7,-,260,248
48107,Starlink 2443,Starlink V1.0-L23-16,2021 Apr  7,-,260,248
48108,Starlink 2444,Starlink V1.0-L23-17,2021 Apr  7,2024 Jun 23 2215?,260,248
48109,Starlink 2445,Starlink V1.0-L23-18,2021 Apr  7,2024 Mar 27 0240?,260,248
48110,Starlink 2447,Starlink V1.0-L23-19,2021 Apr  7,2025 Mar 30 0200?,260,248
48111,Starlink 2448,Starlink V1.0-L23-20,2021 Apr  7,-,260,248
48112,Starlink 2449,Starlink V1.0-L23-21,2021 Apr  7,-,260,248
48113,Starlink 2450,Starlink V1.0-L23-22,2021 Apr  7,-,260,248
48114,Starlink 2451,Starlink V1.0-L23-23,2021 Apr  7,2024 Jan 11 1204,260,248
48115,Starlink 2452,Starlink V1.0-L23-24,2021 Apr  7,-,260,248
48116,Starlink 2454,Starlink V1.0-L23-25,2021 Apr  7,-,260,248
48117,Starlink 2455,Starlink V1.0-L23-26,2021 Apr  7,-,260,248
48118,Starlink 2458,Starlink V1.0-L23-27,2021 Apr  7,2024 Oct 23 0025,260,248
48119,Starlink 2459,Starlink V1.0-L23-28,2021 Apr  7,-,260,248
48120,Starlink 2460,Starlink V1.0-L23-29,2021 Apr  7,-,260,248
48121,Starlink 2462,Starlink V1.0-L23-30,2021 Apr  7,-,260,248
48122,Starlink 2463,Starlink V1.0-L23-31,2021 Apr  7,2025 Jan 11 0000?,260,248
48123,Starlink 2464,Starlink V1.0-L23-32,2021 Apr  7,-,260,248
48124,Starlink 2465,Starlink V1.0-L23-33,2021 Apr  7,-,260,248
48125,Starlink 2466,Starlink V1.0-L23-34,2021 Apr  7,-,260,248
48126,Starlink 2467,Starlink V1.0-L23-35,2021 Apr  7,-,260,248
48127,Starlink 2468,Starlink V1.0-L23-36,2021 Apr  7,-,260,248
48128,Starlink 2469,Starlink V1.0-L23-37,2021 Apr  7,-,260,248
48129,Starlink 2471,Starlink V1.0-L23-38,2021 Apr  7,-,260,248
48130,Starlink 2472,Starlink V1.0-L23-39,2021 Apr  7,-,260,248
48131,Starlink 2473,Starlink V1.0-L23-40,2021 Apr  7,-,260,248
48132,Starlink 2474,Starlink V1.0-L23-41,2021 Apr  7,-,260,248
48133,Starlink 2475,Starlink V1.0-L23-42,2021 Apr  7,-,260,248
48134,Starlink 2476,Starlink V1.0-L23-43,2021 Apr  7,-,260,248
48135,Starlink 2478,Starlink V1.0-L23-44,2021 Apr  7,-,260,248
48136,Starlink 2479,Starlink V1.0-L23-45,2021 Apr  7,-,260,248
48137,Starlink 2480,Starlink V1.0-L23-46,2021 Apr  7,-,260,248
48138,Starlink 2481,Starlink V1.0-L23-47,2021 Apr  7,-,260,248
48139,Starlink 2482,Starlink V1.0-L23-48,2021 Apr  7,-,260,248
48140,Starlink 2483,Starlink V1.0-L23-49,2021 Apr  7,-,260,248
48141,Starlink 2484,Starlink V1.0-L23-50,2021 Apr  7,2025 Feb 17,260,248
48142,Starlink 2485,Starlink V1.0-L23-51,2021 Apr  7,-,260,248
48143,Starlink 2486,Starlink V1.0-L23-52,2021 Apr  7,-,260,248
48144,Starlink 2487,Starlink V1.0-L23-53,2021 Apr  7,-,260,248
48145,Starlink 2488,Starlink V1.0-L23-54,2021 Apr  7,-,260,248
48146,Starlink 2489,Starlink V1.0-L23-55,2021 Apr  7,2024 Jun  8 0543,260,248
48147,Starlink 2490,Starlink V1.0-L23-56,2021 Apr  7,2024 Aug 12 0725,260,248
48148,Starlink 2491,Starlink V1.0-L23-57,2021 Apr  7,-,260,248
48149,Starlink 2492,Starlink V1.0-L23-58,2021 Apr  7,-,260,248
48150,Starlink 2493,Starlink V1.0-L23-59,2021 Apr  7,-,260,248
48151,Starlink 2503,Starlink V1.0-L23-60,2021 Apr  7,-,260,248
48152,Starlink deployment rail,-,2021 Apr  7,2021 May  3,100,100
48153,Starlink deployment rail,-,2021 Apr  7,2021 May  4,100,100
48154,Starlink deployment rail,-,2021 Apr  7,2021 May  2,100,100
48155,Starlink deployment rail,-,2021 Apr  7,2021 Apr 30,100,100
48276,Starlink 2567,Starlink V1.0-L24-02,2021 Apr 29,-,260,248
48277,Starlink 2569,Starlink V1.0-L24-03,2021 Apr 29,-,260,248
48278,Starlink 2543,Starlink V1.0-L24-04,2021 Apr 29,-,260,248
48279,Starlink 2580,Starlink V1.0-L24-05,2021 Apr 29,2025 Apr 17?,260,248
48280,Starlink 2565,Starlink V1.0-L24-06,2021 Apr 29,-,260,248
48281,Starlink 2520,Starlink V1.0-L24-07,2021 Apr 29,2025 Jan 19,260,248
48282,Starlink 2558,Starlink V1.0-L24-08,2021 Apr 29,-,260,248
48283,Starlink 2516,Starlink V1.0-L24-09,2021 Apr 29,-,260,248
48284,Starlink 2564,Starlink V1.0-L24-10,2021 Apr 29,-,260,248
48285,Starlink 2548,Starlink V1.0-L24-11,2021 Apr 29,2024 May 25 0240,260,248
48286,Starlink 2547,Starlink V1.0-L24-12,2021 Apr 29,-,260,248
48287,Starlink 2566,Starlink V1.0-L24-13,2021 Apr 29,-,260,248
48288,Starlink 2562,Starlink V1.0-L24-14,2021 Apr 29,-,260,248
48289,Starlink 2545,Starlink V1.0-L24-15,2021 Apr 29,-,260,248
48290,Starlink 2540,Starlink V1.0-L24-16,2021 Apr 29,-,260,248
48291,Starlink 2555,Starlink V1.0-L24-17,2021 Apr 29,-,260,248
48292,Starlink 2542,Starlink V1.0-L24-18,2021 Apr 29,-,260,248
48293,Starlink 2550,Starlink V1.0-L24-19,2021 Apr 29,-,260,248
48294,Starlink 2533,Starlink V1.0-L24-20,2021 Apr 29,-,260,248
